date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
1/1/1992,2,25844,LK92,55,14.381818,39.688484,133.25455,149.84546,743.7091,909.4952,43.37094,89.28551,81.8713,final
1/11/1992,2,25844,LK92,55,8.454545,33.16424,65.36363,123.61818,610.0182,788.32367,35.254322,54.70738,77.52425,final
1/21/1992,2,25844,LK92,55,7.3454547,34.602425,30.181818,107.455154,414.80002,658.0194,31.173483,31.285196,63.3164,final
2/1/1992,2,25844,LK92,55,4.3454547,38.636364,20.145454,106.40303,269.78183,564.65155,21.416668,22.571608,48.236828,final
2/11/1992,2,25844,LK92,55,5.109091,32.69818,16.8,105.93697,185.94545,477.2079,26.815859,19.650797,39.59816,final
2/21/1992,2,25844,LK92,55,5.1454544,30.00909,14.6,101.343636,186.16364,386.3685,28.979486,18.430817,48.84492,final
3/1/1992,2,25844,LK92,55,2.5454545,46.725456,12.799999,109.432724,166.2,365.6812,14.587506,15.55499,46.185238,final
3/11/1992,2,25844,LK92,55,2.3272727,56.447273,10.018182,133.18182,92.18181,362.73697,11.924487,10.868421,26.426989,final
3/21/1992,2,25844,LK92,55,4.509091,63.635757,9.381819,166.80849,54.163635,375.60727,13.854426,8.370843,15.544537,final
4/1/1992,2,25844,LK92,55,5.2545457,93.08485,12.09091,213.16788,45.036366,429.00363,10.45477,7.833834,11.52902,final
4/11/1992,2,25844,LK92,55,14.636364,99.89455,24.400002,256.61514,51.21818,495.73395,18.720098,11.237882,11.227157,final
4/21/1992,2,25844,LK92,55,82.145454,107.13212,102.03636,300.1115,126.01818,568.2636,77.71676,35.081062,22.854788,final
5/1/1992,2,25844,LK92,55,119.87273,104.786064,216.65454,311.8127,241.54546,634.4133,113.741875,69.963905,38.55807,final
5/11/1992,2,25844,LK92,55,83.36364,95.61394,285.38184,307.5321,319.80002,697.3291,87.824455,92.91264,46.246128,final
5/21/1992,2,25844,LK92,55,38.363636,99.95394,241.59999,300.35394,353.0182,767.2739,41.316826,80.758736,46.358963,final
6/1/1992,2,25844,LK92,55,235.67273,103.49636,357.40002,299.06424,586.1455,824.04486,221.82562,119.18535,71.304405,final
6/11/1992,2,25844,LK92,55,37.090908,87.502426,311.1273,290.95273,620.9091,855.1,45.50249,106.81682,72.77167,final
6/21/1992,2,25844,LK92,55,96.29091,83.36788,369.05457,274.36667,712.69086,874.8321,114.624115,133.89377,81.57134,final
7/1/1992,2,25844,LK92,55,74.454544,64.19758,207.83636,235.06789,781.89087,845.9448,114.82272,88.65674,92.47261,final
7/11/1992,2,25844,LK92,55,53.98182,66.11879,224.72726,213.68423,821.2363,812.16907,82.93423,105.04977,101.109604,final
7/21/1992,2,25844,LK92,55,95.23637,64.20606,223.67273,194.52243,834.3272,769.24304,144.83754,114.61004,108.40616,final
8/1/1992,2,25844,LK92,55,47.909092,40.82424,197.12727,171.1491,762.3637,705.28125,115.46092,114.74783,108.0366,final
8/11/1992,2,25844,LK92,55,19.781818,61.180607,162.92728,166.2109,698.78186,670.8479,37.445744,98.082115,104.13318,final
8/21/1992,2,25844,LK92,55,49.78182,64.83697,117.47273,166.84183,710.2,635.7309,78.44244,71.27062,111.62253,final
9/1/1992,2,25844,LK92,55,60.70909,80.37879,130.27274,206.39636,535.2364,612.61334,76.961845,63.990097,87.47162,final
9/11/1992,2,25844,LK92,55,47.963634,77.29697,158.45454,222.51273,546.1091,602.4079,64.35673,71.84413,90.7313,final
9/21/1992,2,25844,LK92,55,125.05454,102.09333,233.72726,259.7691,574.87274,621.13336,121.44036,90.16432,92.6117,final
10/1/1992,2,25844,LK92,55,169.36363,119.20545,342.3818,298.59576,669.7818,676.14124,140.38322,114.42248,99.06635,final
10/11/1992,2,25844,LK92,55,112,158.23454,406.41818,379.53333,727.8,768.25696,71.676,106.991554,94.767975,final
10/21/1992,2,25844,LK92,55,35.454544,170.37393,316.81818,447.81393,668.0182,874.42487,23.067593,71.07073,76.52935,final
11/1/1992,2,25844,LK92,55,131.4,130.10727,278.85455,458.71576,751.50903,963.7079,100.95681,61.213047,78.09465,final
11/11/1992,2,25844,LK92,55,222.23636,119.06606,389.09088,419.54727,953.9636,1021.5933,183.15755,92.82615,93.412224,final
11/21/1992,2,25844,LK92,55,177.61818,125.81333,531.2545,374.98666,1081.7999,1082.5697,139.60213,141.12456,99.92922,final
12/1/1992,2,25844,LK92,55,64.07273,66.78545,463.92728,311.66486,1085.1636,1068.9763,96.22107,148.08315,101.507225,final
12/11/1992,2,25844,LK92,55,30.145454,58.847275,271.83636,251.44606,1067.3455,1050.5266,55.046127,107.95112,101.593414,final
12/21/1992,2,25844,LK92,55,15.290909,50.39576,109.509094,176.02849,957.5818,998.8291,36.62899,63.254738,95.89101,final
1/1/1993,2,25844,LK92,55,13.6,39.688484,59.03636,149.84546,801.8182,909.4952,41.62146,41.355015,88.225525,final
1/11/1993,2,25844,LK92,55,33,33.16424,61.890907,123.61818,722.8181,788.32367,99.56964,52.007355,91.7429,final
1/21/1993,2,25844,LK92,55,50.545456,34.602425,97.145454,107.455154,737.90906,658.0194,140.25772,90.83217,112.04936,final
2/1/1993,2,25844,LK92,55,5.890909,38.636364,89.43636,106.40303,612.4,564.65155,24.958334,84.77001,108.38205,final
2/11/1993,2,25844,LK92,55,12.327272,32.69818,68.76363,105.93697,402.49088,477.2079,45.963154,66.49148,84.50523,final
2/21/1993,2,25844,LK92,55,5.9454546,30.00909,24.163635,101.343636,230.81819,386.3685,31.264606,27.42396,60.254772,final
3/1/1993,2,25844,LK92,55,5.7818184,46.725456,24.054546,109.432724,172.52727,365.6812,20.844318,25.390068,47.89217,final
3/11/1993,2,25844,LK92,55,10.527273,56.447273,22.254547,133.18182,152.90907,362.73697,25.269264,19.723684,42.940765,final
3/21/1993,2,25844,LK92,55,55.636364,63.635757,71.94546,166.80849,193.25455,375.60727,88.34515,44.7856,52.089005,final
4/1/1993,2,25844,LK92,55,21.418182,93.08485,87.58182,213.16788,201.07272,429.00363,26.93401,42.436047,47.481796,final
4/11/1993,2,25844,LK92,55,37.272728,99.89455,114.32728,256.61514,205.34546,495.73395,40.300213,45.611763,42.007427,final
4/21/1993,2,25844,LK92,55,154.2,107.13212,212.8909,300.1115,309,568.2636,141.97537,71.41353,54.774105,final
5/1/1993,2,25844,LK92,55,79.05454,104.786064,270.52725,311.8127,382.1636,634.4133,76.562126,86.96849,60.54982,final
5/11/1993,2,25844,LK92,55,176.05455,95.61394,409.30908,307.5321,545.89087,697.3291,179.94977,132.56528,78.43771,final
5/21/1993,2,25844,LK92,55,243.96364,99.95394,499.07275,300.35394,783.90906,767.2739,237.21228,165.07819,102.15404,final
6/1/1993,2,25844,LK92,55,119.76363,103.49636,539.7818,299.06424,897.89087,824.04486,114.99338,179.16667,108.90736,final
6/11/1993,2,25844,LK92,55,30.563637,87.502426,394.2909,290.95273,917.92725,855.1,38.446167,134.91711,107.30464,final
6/21/1993,2,25844,LK92,55,84.181816,83.36788,234.5091,274.36667,946.4727,874.8321,100.921074,85.73288,108.14253,final
7/1/1993,2,25844,LK92,55,50.872726,64.19758,165.61818,235.06789,975.92725,845.9448,80.74376,71.0708,115.27507,final
7/11/1993,2,25844,LK92,55,114.98182,66.11879,250.03635,213.68423,1053.6364,812.16907,168.7062,116.6231,129.54924,final
7/21/1993,2,25844,LK92,55,66.43636,64.20606,232.29092,194.52243,965.87274,769.24304,103.222694,118.92944,125.396385,final
8/1/1993,2,25844,LK92,55,29.4,40.82424,210.81818,171.1491,916.2182,705.28125,75.06944,122.52017,129.69766,final
8/11/1993,2,25844,LK92,55,6.9454546,61.180607,102.78182,166.2109,747.1091,670.8479,18.049782,62.95266,111.28378,final
8/21/1993,2,25844,LK92,55,54.036366,64.83697,90.38182,166.84183,557.1818,635.7309,84.534546,55.505592,87.74071,final
9/1/1993,2,25844,LK92,55,28.654545,80.37879,89.63637,206.39636,466.07275,612.61334,39.417923,44.767265,76.27309,final
9/11/1993,2,25844,LK92,55,73.527275,77.29697,156.21819,222.51273,509.03638,602.4079,95.4194,70.861176,84.62788,final
9/21/1993,2,25844,LK92,55,87.25455,102.09333,189.43637,259.7691,512.10913,621.13336,86.144066,73.4362,82.5877,final
10/1/1993,2,25844,LK92,55,86.94546,119.20545,247.7273,298.59576,548.1818,676.14124,74.02691,83.24467,81.21397,final
10/11/1993,2,25844,LK92,55,105.94546,158.23454,280.14548,379.53333,539.14545,768.25696,67.9669,74.15364,70.37058,final
10/21/1993,2,25844,LK92,55,259.52728,170.37393,452.4182,447.81393,732.2364,874.42487,150.83615,101.01682,83.83165,final
11/1/1993,2,25844,LK92,55,111.23637,130.10727,476.7091,458.71576,814.0728,963.7079,86.03265,103.88025,84.55313,final
11/11/1993,2,25844,LK92,55,99.72727,119.06606,470.4909,419.54727,906.8546,1021.5933,84.412506,111.99953,88.82336,final
11/21/1993,2,25844,LK92,55,130.8,125.81333,341.76364,374.98666,983.6183,1082.5697,103.812065,91.25679,90.9016,final
12/1/1993,2,25844,LK92,55,166.32727,66.78545,396.85455,311.66486,1121.291,1068.9763,238.66573,126.90216,104.87112,final
12/11/1993,2,25844,LK92,55,57.545456,58.847275,354.67273,251.44606,1105.3091,1050.5266,97.961044,140.25279,105.19006,final
12/21/1993,2,25844,LK92,55,42.763638,50.39576,266.63635,176.02849,1060.8182,998.8291,86.22255,150.05171,106.17527,final
1/1/1994,2,25844,LK92,55,42.29091,39.688484,142.6,149.84546,1016.16364,909.4952,105.82348,95.320854,111.664185,final
1/11/1994,2,25844,LK92,55,24.618181,33.16424,109.67273,123.61818,934.8363,788.32367,77.607155,89.15748,118.4682,final
1/21/1994,2,25844,LK92,55,42.01818,34.602425,108.92727,107.455154,717.3272,658.0194,118.72552,101.309074,108.94511,final
2/1/1994,2,25844,LK92,55,66.05454,38.636364,132.6909,106.40303,672.1455,564.65155,162.83333,123.597084,118.870125,final
2/11/1994,2,25844,LK92,55,70.90909,32.69818,178.98181,105.93697,643.3273,477.2079,201.36008,165.84355,134.44974,final
2/21/1994,2,25844,LK92,55,21.6,30.00909,158.56363,101.343636,534.1272,386.3685,75.98027,153.8067,137.75436,final
3/1/1994,2,25844,LK92,55,7.981818,46.725456,100.490906,109.432724,375.7818,365.6812,25.097544,92.18596,102.72488,final
3/11/1994,2,25844,LK92,55,51.127274,56.447273,80.70909,133.18182,369.36365,362.73697,91.34217,62.026318,101.80202,final
3/21/1994,2,25844,LK92,55,7.581818,63.635757,66.69091,166.80849,334.1818,375.60727,18.331285,41.727222,89.11595,final
4/1/1994,2,25844,LK92,55,103.01818,93.08485,161.72726,213.16788,394.9091,429.00363,110.12728,76.42155,92.14418,final
4/11/1994,2,25844,LK92,55,21.963636,99.89455,132.56363,256.61514,392.25455,495.73395,25.705471,52.582443,79.33446,final
4/21/1994,2,25844,LK92,55,32.81818,107.13212,157.8,300.1115,383.0545,568.2636,33.726448,53.35754,67.692154,final
5/1/1994,2,25844,LK92,55,9.509091,104.786064,64.29091,311.8127,326.50906,634.4133,13.215786,21.871252,51.845818,final
5/11/1994,2,25844,LK92,55,18.163637,95.61394,60.490906,307.5321,273.76364,697.3291,23.022293,20.954937,39.691315,final
5/21/1994,2,25844,LK92,55,73.854546,99.95394,101.527275,300.35394,326.0182,767.2739,75.13252,34.88649,42.862793,final
6/1/1994,2,25844,LK92,55,39.4,103.49636,131.41818,299.06424,357.43634,824.04486,40.92303,44.86492,43.71734,final
6/11/1994,2,25844,LK92,55,46.145454,87.502426,159.4,290.95273,352.45453,855.1,55.29093,55.549408,41.559647,final
6/21/1994,2,25844,LK92,55,29.272728,83.36788,114.818184,274.36667,374.14545,874.8321,38.784145,42.88922,43.092934,final
7/1/1994,2,25844,LK92,55,51.436363,64.19758,126.854546,235.06789,322.56363,845.9448,81.5583,54.923862,38.49411,final
7/11/1994,2,25844,LK92,55,94.30909,66.11879,175.01819,213.68423,394.9091,812.16907,139.63834,82.31878,48.938354,final
7/21/1994,2,25844,LK92,55,29.272728,64.20606,175.01819,194.52243,391.36365,769.24304,49.522724,90.22453,51.193695,final
8/1/1994,2,25844,LK92,55,5.8545456,40.82424,129.43637,171.1491,387.7091,705.28125,23.687344,76.31965,55.289238,final
8/11/1994,2,25844,LK92,55,36.52727,61.180607,71.65454,166.2109,406.07275,670.8479,62.7484,44.771996,60.82326,final
8/21/1994,2,25844,LK92,55,40.98182,64.83697,83.36363,166.84183,373.2,635.7309,65.84166,51.421494,59.026344,final
9/1/1994,2,25844,LK92,55,94.01818,80.37879,171.52728,206.39636,427.8182,612.61334,115.97515,83.505356,70.079155,final
9/11/1994,2,25844,LK92,55,151.72728,77.29697,286.7273,222.51273,533.4,602.4079,190.44115,128.22461,88.638954,final
9/21/1994,2,25844,LK92,55,154.78181,102.09333,400.52728,259.7691,658.9091,621.13336,149.19867,153.16261,106.03318,final
10/1/1994,2,25844,LK92,55,114.38182,119.20545,420.89093,298.59576,721.85455,676.14124,96.11641,140.28224,106.71128,final
10/11/1994,2,25844,LK92,55,231.72728,158.23454,500.89093,379.53333,859.27277,768.25696,145.02278,131.55971,111.770454,final
10/21/1994,2,25844,LK92,55,187.54546,170.37393,533.65454,447.81393,1017.5455,874.42487,109.791374,118.95715,116.274345,final
11/1/1994,2,25844,LK92,55,190.90909,130.10727,610.1818,458.71576,1202.6001,963.7079,145.00262,132.66356,124.66091,final
11/11/1994,2,25844,LK92,55,116.10909,119.06606,494.56363,419.54727,1282.1819,1021.5933,97.616615,117.66972,125.38382,final
11/21/1994,2,25844,LK92,55,260.0182,125.81333,567.0364,374.98666,1501.2183,1082.5697,202.59265,150.54117,138.49396,final
12/1/1994,2,25844,LK92,55,43.763638,66.78545,419.89093,311.66486,1450.9637,1068.9763,67.92969,134.17685,135.56758,final
12/11/1994,2,25844,LK92,55,39.01818,58.847275,342.80002,251.44606,1338.2545,1050.5266,68.94293,135.62308,127.259186,final
12/21/1994,2,25844,LK92,55,33.70909,50.39576,116.490906,176.02849,1217.1819,998.8291,69.87736,67.11149,121.75199,final
1/1/1995,2,25844,LK92,55,57.363636,39.688484,130.09091,149.84546,1160.1637,909.4952,139.55191,87.24242,127.41059,final
1/11/1995,2,25844,LK92,55,26.963636,33.16424,118.03636,123.61818,955.39996,788.32367,83.75284,95.660164,121.06029,final
1/21/1995,2,25844,LK92,55,27.618181,34.602425,111.94545,107.455154,795.4727,658.0194,82.3641,103.992966,120.731415,final
2/1/1995,2,25844,LK92,55,23.145454,38.636364,77.72727,106.40303,627.7091,564.65155,64.5,74.259445,111.0695,final
2/11/1995,2,25844,LK92,55,57.363636,32.69818,108.12727,105.93697,568.9636,477.2079,165.42877,101.974365,119.02826,final
2/21/1995,2,25844,LK92,55,5.9454546,30.00909,86.45455,101.343636,314.89093,386.3685,31.264606,85.999084,81.7365,final
3/1/1995,2,25844,LK92,55,9.181818,46.725456,72.490906,109.432724,280.3091,365.6812,27.417484,67.71743,76.96886,final
3/11/1995,2,25844,LK92,55,2.4363637,56.447273,17.563637,133.18182,243.72726,362.73697,12.102024,16.328947,67.637276,final
3/21/1995,2,25844,LK92,55,21.127274,63.635757,32.745453,166.80849,231.14546,375.60727,38.066563,21.969492,62.044388,final
4/1/1995,2,25844,LK92,55,129.10909,93.08485,152.67273,213.16788,302.89093,429.00363,136.72763,72.271286,70.94202,final
4/11/1995,2,25844,LK92,55,145.85454,99.89455,296.09088,256.61514,421.7818,495.73395,143.81543,115.08924,85.23125,final
4/21/1995,2,25844,LK92,55,154.21819,107.13212,429.18182,300.1115,548.38184,568.2636,141.9916,142.30267,96.53183,final
5/1/1995,2,25844,LK92,55,284.41818,104.786064,584.4909,311.8127,809.65454,634.4133,263.62015,186.0692,127.40656,final
5/11/1995,2,25844,LK92,55,16.345455,95.61394,454.9818,307.5321,768.63635,697.3291,21.215206,147.17906,110.15297,final
5/21/1995,2,25844,LK92,55,32.30909,99.95394,333.07272,300.35394,795,767.2739,35.548058,110.715034,103.59019,final
6/1/1995,2,25844,LK92,55,131.47273,103.49636,180.12727,299.06424,917.29095,824.04486,125.78554,60.884262,111.247406,final
6/11/1995,2,25844,LK92,55,49.4,87.502426,213.18182,290.95273,964.2546,855.1,58.80927,73.72185,112.690926,final
6/21/1995,2,25844,LK92,55,149.6909,83.36788,330.56366,274.36667,1092.8181,874.8321,175.05331,120.11585,124.77586,final
7/1/1995,2,25844,LK92,55,55.70909,64.19758,254.8,235.06789,1019.4182,845.9448,87.73297,108.21938,120.38597,final
7/11/1995,2,25844,LK92,55,19.127274,66.11879,224.52727,213.68423,892.6909,812.16907,33.925316,104.958305,109.85376,final
7/21/1995,2,25844,LK92,55,89.87273,64.20606,164.70909,194.52243,828.3455,769.24304,137.08731,85.057655,107.633575,final
8/1/1995,2,25844,LK92,55,55.945454,40.82424,164.94545,171.1491,599.87274,705.28125,132.99828,96.47819,85.159615,final
8/11/1995,2,25844,LK92,55,99.818184,61.180607,245.63635,166.2109,683.34546,670.8479,158.38203,146.39041,101.84916,final
8/21/1995,2,25844,LK92,55,84.43636,64.83697,240.20001,166.84183,735.4727,635.7309,128.0645,142.68936,115.56689,final
9/1/1995,2,25844,LK92,55,90.181816,80.37879,274.43637,206.39636,694.1818,612.61334,111.4818,132.18599,113.20704,final
9/11/1995,2,25844,LK92,55,34.836365,77.29697,209.45454,222.51273,679.61816,602.4079,48.40563,94.26046,112.71144,final
9/21/1995,2,25844,LK92,55,61.545456,102.09333,186.56363,259.7691,591.4727,621.13336,62.137817,72.3512,95.262886,final
10/1/1995,2,25844,LK92,55,141.89091,119.20545,238.27274,298.59576,677.6546,676.14124,118.26446,80.13048,100.22218,final
10/11/1995,2,25844,LK92,55,49.054546,158.23454,252.49092,379.53333,707.58185,768.25696,33.114647,66.96192,92.153305,final
10/21/1995,2,25844,LK92,55,226.78181,170.37393,417.7273,447.81393,844.49097,874.42487,132.16435,93.35563,96.59619,final
11/1/1995,2,25844,LK92,55,146.6,130.10727,422.43637,458.71576,935.1455,963.7079,112.20714,92.17637,97.0515,final
11/11/1995,2,25844,LK92,55,110.12727,119.06606,483.5091,419.54727,945.4545,1021.5933,92.79514,115.06589,92.58336,final
11/21/1995,2,25844,LK92,55,6.8,125.81333,263.52728,374.98666,867.8181,1082.5697,9.020488,70.66756,80.254,final
12/1/1995,2,25844,LK92,55,35.29091,66.78545,152.21819,311.66486,812.92725,1068.9763,56.126846,49.648132,76.15878,final
12/11/1995,2,25844,LK92,55,16.327272,58.847275,58.418182,251.44606,794.41815,1050.5266,33.403576,24.72964,75.73643,final
12/21/1995,2,25844,LK92,55,24.963636,50.39576,76.58182,176.02849,757.8363,998.8291,54.090126,45.065735,75.992645,final
1/1/1996,2,25844,LK92,55,9.054545,39.688484,50.345455,149.84546,625,909.4952,31.450039,35.742382,68.890465,final
1/11/1996,2,25844,LK92,55,54.29091,33.16424,88.30909,123.61818,630.2363,788.32367,155.35722,72.547356,80.072784,final
1/21/1996,2,25844,LK92,55,68.34545,34.602425,131.6909,107.455154,471.8,658.0194,185.20445,121.551476,71.91343,final
2/1/1996,2,25844,LK92,55,46.4,38.636364,169.03636,106.40303,371.6,564.65155,117.791664,156.22229,66.110596,final
2/11/1996,2,25844,LK92,55,15.509091,32.69818,130.25455,105.93697,276.9818,477.2079,54.403393,121.920166,58.47723,final
2/21/1996,2,25844,LK92,55,78.94546,30.00909,140.85455,101.343636,349.1273,386.3685,239.78188,137.154,90.48436,final
3/1/1996,2,25844,LK92,55,4.0545454,46.725456,98.509094,109.432724,317.8909,365.6812,17.505009,90.4541,87.10744,final
3/11/1996,2,25844,LK92,55,7.509091,56.447273,90.509094,133.18182,309.07272,362.73697,20.357437,69.11842,85.40689,final
3/21/1996,2,25844,LK92,55,27.8,63.635757,39.363636,166.80849,311.9091,375.60727,47.7885,25.821564,83.26407,final
4/1/1996,2,25844,LK92,55,169.14546,93.08485,204.45456,213.16788,472,429.00363,177.54575,96.00614,109.90691,final
4/11/1996,2,25844,LK92,55,94.41818,99.89455,291.36365,256.61514,512.1273,495.73395,94.77917,113.2823,103.273865,final
4/21/1996,2,25844,LK92,55,30.636364,107.13212,294.2,300.1115,474.41818,568.2636,31.780693,98.06251,83.62962,final
5/1/1996,2,25844,LK92,55,27.654545,104.786064,152.70909,311.8127,455.67273,634.4133,29.743797,49.77991,72.04616,final
5/11/1996,2,25844,LK92,55,9.018182,95.61394,67.30909,307.5321,449.18182,697.3291,13.932644,23.136532,64.667946,final
5/21/1996,2,25844,LK92,55,94.69091,99.95394,131.36363,300.35394,464.92728,767.2739,94.98539,44.657562,60.849815,final
6/1/1996,2,25844,LK92,55,127.27273,103.49636,230.98181,299.06424,588.14545,824.04486,121.914444,77.60919,71.54564,final
6/11/1996,2,25844,LK92,55,95.43636,87.502426,317.4,290.95273,676.0727,855.1,108.577,108.93631,79.185295,final
6/21/1996,2,25844,LK92,55,39.436363,83.36788,262.14545,274.36667,687.70905,874.8321,50.28565,95.62538,78.73196,final
7/1/1996,2,25844,LK92,55,58.272728,64.19758,193.14545,235.06789,576.83636,845.9448,91.437775,82.537254,68.37533,final
7/11/1996,2,25844,LK92,55,77.27273,66.11879,174.98181,213.68423,559.6909,812.16907,115.68353,82.30214,69.10331,final
7/21/1996,2,25844,LK92,55,13.963636,64.20606,149.5091,194.52243,543.0182,769.24304,27.401697,77.43946,70.78116,final
8/1/1996,2,25844,LK92,55,22.50909,40.82424,113.74545,171.1491,537.87274,705.28125,60.031742,67.411896,76.43067,final
8/11/1996,2,25844,LK92,55,103.09091,61.180607,139.56363,166.2109,631.94543,670.8479,163.32718,84.436,94.243904,final
8/21/1996,2,25844,LK92,55,123.87273,64.83697,249.47273,166.84183,661.12726,635.7309,184.53368,148.08543,103.963646,final
9/1/1996,2,25844,LK92,55,115.145454,80.37879,342.1091,206.39636,649,612.61334,140.72049,164.19823,105.89149,final
9/11/1996,2,25844,LK92,55,92.509094,77.29697,331.52728,222.51273,646.07275,602.4079,118.484436,147.9158,107.18873,final
9/21/1996,2,25844,LK92,55,271.32727,102.09333,478.9818,259.7691,877.9636,621.13336,258.02472,182.79391,141.01846,final
10/1/1996,2,25844,LK92,55,106.89091,119.20545,470.72726,298.59576,926.58185,676.14124,90.08534,156.6976,136.76779,final
10/11/1996,2,25844,LK92,55,154.54546,158.23454,532.7636,379.53333,1003.85455,768.25696,97.740005,139.84837,130.46822,final
10/21/1996,2,25844,LK92,55,49.29091,170.37393,310.7273,447.81393,1039.1819,874.42487,30.957228,69.72562,118.734634,final
11/1/1996,2,25844,LK92,55,11.054545,130.10727,214.89091,458.71576,1027.7273,963.7079,11.882814,47.41933,106.608734,final
11/11/1996,2,25844,LK92,55,60.345455,119.06606,120.69091,419.54727,984.9819,1021.5933,52.669888,29.60587,96.4337,final
11/21/1996,2,25844,LK92,55,241.01819,125.81333,312.41818,374.98666,1102.1273,1082.5697,188.06815,83.534035,101.79829,final
12/1/1996,2,25844,LK92,55,71.23637,66.78545,372.6,311.66486,1058.2181,1068.9763,106.2003,119.24279,98.99828,final
12/11/1996,2,25844,LK92,55,87.92727,58.847275,400.18182,251.44606,1053.6364,1050.5266,145.54617,157.99886,100.29462,final
12/21/1996,2,25844,LK92,55,22.018183,50.39576,181.18182,176.02849,804.32733,998.8291,48.773018,102.846695,80.624016,final
1/1/1997,2,25844,LK92,55,5.981818,39.688484,115.92727,149.84546,703.41815,909.4952,24.574156,78.09546,77.465485,final
1/11/1997,2,25844,LK92,55,6.6545453,33.16424,34.654545,123.61818,555.5273,788.32367,30.537865,30.831211,70.65556,final
1/21/1997,2,25844,LK92,55,7.2,34.602425,19.836365,107.455154,513.43634,658.0194,30.806192,22.085573,78.19324,final
2/1/1997,2,25844,LK92,55,16.236364,38.636364,30.09091,106.40303,518.6182,564.65155,48.666668,31.499063,91.91904,final
2/11/1997,2,25844,LK92,55,49.436363,32.69818,72.87273,105.93697,507.7091,477.2079,144.4005,70.195465,106.325325,final
2/21/1997,2,25844,LK92,55,20.781818,30.00909,86.454544,101.343636,287.47272,386.3685,73.64321,85.99908,74.730774,final
3/1/1997,2,25844,LK92,55,6.109091,46.725456,76.32728,109.432724,222.34543,365.6812,21.477028,71.06995,61.33179,final
3/11/1997,2,25844,LK92,55,4.109091,56.447273,31,133.18182,138.52727,362.73697,14.82424,26.05263,39.029873,final
3/21/1997,2,25844,LK92,55,41.49091,63.635757,51.70909,166.80849,158,375.60727,67.735695,33.007153,42.826298,final
4/1/1997,2,25844,LK92,55,90.94546,93.08485,136.54546,213.16788,242.96365,429.00363,97.81884,64.87914,57.134003,final
4/11/1997,2,25844,LK92,55,26.4,99.89455,158.83636,256.61514,262.70908,495.73395,29.934826,62.624954,53.463333,final
4/21/1997,2,25844,LK92,55,132.65454,107.13212,250,300.1115,388.16364,568.2636,122.761024,83.576,68.58339,final
5/1/1997,2,25844,LK92,55,229.89091,104.786064,388.94543,311.8127,601.8182,634.4133,213.95331,124.34647,94.902336,final
5/11/1997,2,25844,LK92,55,187.3091,95.61394,549.85455,307.5321,739.6909,697.3291,191.13565,177.53522,106.031624,final
5/21/1997,2,25844,LK92,55,39.836365,99.95394,457.03638,300.35394,758.7454,767.2739,42.72004,151.31174,98.89566,final
6/1/1997,2,25844,LK92,55,62.78182,103.49636,289.92728,299.06424,815.41815,824.04486,62.473816,96.995056,98.95944,final
6/11/1997,2,25844,LK92,55,122.527275,87.502426,225.14545,290.95273,933.83636,855.1,137.86371,77.76426,109.154335,final
6/21/1997,2,25844,LK92,55,94.07273,83.36788,279.38184,274.36667,986.4182,874.8321,112.11397,101.7952,112.68266,final
7/1/1997,2,25844,LK92,55,78.10909,64.19758,294.7091,235.06789,973.5818,845.9448,120.10405,124.843475,114.999435,final
7/11/1997,2,25844,LK92,55,81.454544,66.11879,253.63637,213.68423,1028.6364,812.16907,121.563576,118.26931,126.4899,final
7/21/1997,2,25844,LK92,55,56.963634,64.20606,216.52727,194.52243,952.94543,769.24304,89.53498,111.028755,123.726715,final
8/1/1997,2,25844,LK92,55,40.381817,40.82424,178.8,171.1491,763.43634,705.28125,99.034515,104.34343,108.187614,final
8/11/1997,2,25844,LK92,55,15.490909,61.180607,112.83636,166.2109,591.61816,670.8479,30.962107,68.825264,88.276985,final
8/21/1997,2,25844,LK92,55,15.454545,64.83697,71.32727,166.84183,567.2364,635.7309,29.288992,44.417168,89.309944,final
9/1/1997,2,25844,LK92,55,164.14546,80.37879,195.09091,206.39636,668.6,612.61334,198.1118,94.652016,109.064995,final
9/11/1997,2,25844,LK92,55,203.92728,77.29697,383.52728,222.51273,750,602.4079,253.86996,170.77167,124.29868,final
9/21/1997,2,25844,LK92,55,69.25455,102.09333,437.3273,259.7691,725.18176,621.13336,69.336296,167.06152,116.61761,final
10/1/1997,2,25844,LK92,55,254.43637,119.20545,527.61816,298.59576,901.50916,676.14124,208.8768,175.43663,133.0868,final
10/11/1997,2,25844,LK92,55,306.6182,158.23454,630.3091,379.53333,1126.6727,768.25696,190.90211,165.2156,146.35144,final
10/21/1997,2,25844,LK92,55,311.25455,170.37393,872.3091,447.81393,1380.9636,874.42487,180.33156,193.74605,157.59886,final
11/1/1997,2,25844,LK92,55,115.94546,130.10727,733.8182,458.71576,1456.5272,963.7079,89.5181,159.32565,150.87389,final
11/11/1997,2,25844,LK92,55,217.54546,119.06606,644.7455,419.54727,1658.5818,1021.5933,179.37657,153.04431,162.04877,final
11/21/1997,2,25844,LK92,55,225.56363,125.81333,559.05457,374.98666,1868.6908,1082.5697,176.25394,148.44063,172.28236,final
12/1/1997,2,25844,LK92,55,85.94546,66.78545,529.0545,311.66486,1790.4907,1068.9763,126.69065,168.64975,167.1816,final
